plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
2A2_J16,J16,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,10,16,0,0,0,0,0,0,0,0,-494865.8125,-219.5987443,-392124.7031,-262.7298117,0,0,0,0,0,-28931.40625,-361.2935497,0,0,0,-392124.7031,-262.7298117,60270.125,0,-157215.8125,0,0,0,0,0,0,0,0,0,0,0,-157215.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_J17,J17,Plate2_drugs,2,puromycin,treated,0.125,0.625,2A2,10,17,0,0,0,0,0,0,0,0,-839476.1328,-239.1817182,-277820.2969,-148.9511392,0,0,0,0,0,-51214.75,-236.2082562,0,0,0,-277820.2969,-148.9511392,-73230.3125,0,-200080.25,0,0,0,0,0,0,0,0,0,0,0,-200080.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_J18,J18,Plate2_drugs,2,puromycin,treated,0.0625,0.3125,2A2,10,18,0,0,0,0,0,0,0,0,-516430.8516,-269.7916067,-120689.3281,-60.199261,0,0,0,0,0,-26012.5,-117.141694,0,0,0,-120689.3281,-60.199261,60638.25,0,134549.1875,0,0,0,0,0,0,0,0,0,0,0,134549.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_J19,J19,Plate2_drugs,2,puromycin,treated,0.03125,0.15625,2A2,10,19,0,0,0,0,0,0,0,0,-1056077.547,-262.2506591,-419769.5859,-103.6572842,0,0,0,0,0,-48223.75,-224.1971085,0,0,0,-419769.5859,-103.6572842,-188162.0625,0,-133482.4063,0,0,0,0,0,0,0,0,0,0,0,-133482.4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_J20,J20,Plate2_drugs,2,puromycin,treated,0.015625,0.078125,2A2,10,20,0,0,0,0,0,0,0,0,-640816.7266,-232.5971609,-101185.4844,13.02941515,0,0,0,0,0,-4037.34375,-18.64360286,0,0,0,-101185.4844,13.02941515,351102.25,0,128019.875,0,0,0,0,0,0,0,0,0,0,0,128019.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_J21,J21,Plate2_drugs,2,perifosine,treated,1,20,2A2,10,21,0,0,0,0,0,0,0,0,-301155.3359,36.8247459,-179157.1641,233.6822914,0,0,0,0,0,-3073.5625,337.4689121,0,0,0,-179157.1641,233.6822914,-97029.40625,0,-94653.125,0,0,0,0,0,0,0,0,0,0,0,-94653.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_J22,J22,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,10,22,0,0,0,0,0,0,0,0,-322527.4922,-75.23252585,-331157.8281,43.20901634,0,0,0,0,0,-29344.8125,-84.04316911,0,0,0,-331157.8281,43.20901634,-2562.875,0,-57030.6875,0,0,0,0,0,0,0,0,0,0,0,-57030.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_J23,J23,Plate2_drugs,2,perifosine,treated,0.5,10,2A2,10,23,0,0,0,0,0,0,0,0,-685963.8516,-21.90976632,-203938.7969,349.8862692,0,0,0,0,0,-42028,131.3334254,0,0,0,-203938.7969,349.8862692,258503.125,0,23720,0,0,0,0,0,0,0,0,0,0,0,23720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K02,K02,Plate2_drugs,2,perifosine,treated,0.25,5,2A2,11,2,0,0,0,0,0,0,0,0,-113885.4609,-12.94507315,140914.8516,307.6860906,0,0,0,0,0,15675.46875,401.2847788,0,0,0,140914.8516,307.6860906,-207184.0938,0,13971.25,0,0,0,0,0,0,0,0,0,0,0,13971.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K03,K03,Plate2_drugs,2,perifosine,treated,0.125,2.5,2A2,11,3,0,0,0,0,0,0,0,0,305530.7891,116.647606,483229.3281,475.845452,0,0,0,0,0,7112.375,590.4571587,0,0,0,483229.3281,475.845452,243264.6563,0,197185.375,0,0,0,0,0,0,0,0,0,0,0,197185.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K04,K04,Plate2_drugs,2,perifosine,treated,0.0625,1.25,2A2,11,4,0,0,0,0,0,0,0,0,273892.0938,32.74201812,453689.6094,389.7818834,0,0,0,0,0,51543.59375,584.9827222,0,0,0,453689.6094,389.7818834,411618.1875,0,230879.8125,0,0,0,0,0,0,0,0,0,0,0,230879.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K05,K05,Plate2_drugs,2,perifosine,treated,0.03125,0.625,2A2,11,5,0,0,0,0,0,0,0,0,-101557.9219,-5.849049655,223249.7109,337.1137774,0,0,0,0,0,67764.71875,220.0832839,0,0,0,223249.7109,337.1137774,69910.5,0,36817.9375,0,0,0,0,0,0,0,0,0,0,0,36817.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K06,K06,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,11,6,0,0,0,0,0,0,0,0,313990.7656,25.37931452,236432.2031,242.0121611,0,0,0,0,0,49705,440.7167168,0,0,0,236432.2031,242.0121611,15679.4375,0,-8644.6875,0,0,0,0,0,0,0,0,0,0,0,-8644.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K07,K07,Plate2_drugs,2,perifosine,treated,0.015625,0.3125,2A2,11,7,0,0,0,0,0,0,0,0,126836.9688,12.10513408,355075.1719,314.7932682,0,0,0,0,0,30833.5625,572.6702148,0,0,0,355075.1719,314.7932682,159422.5625,0,172322.375,0,0,0,0,0,0,0,0,0,0,0,172322.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K08,K08,Plate2_drugs,2,tanespimycin,treated,1,5,2A2,11,8,0,0,0,0,0,0,0,0,-339507.25,59.64105165,117798.2656,234.0727919,0,0,0,0,0,7844.1875,253.5732666,0,0,0,117798.2656,234.0727919,-355269.8125,0,89362.28125,0,0,0,0,0,0,0,0,0,0,0,89362.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K09,K09,Plate2_drugs,2,tanespimycin,treated,0.5,2.5,2A2,11,9,0,0,0,0,0,0,0,0,157770.2188,70.19750201,213232.2656,337.5271269,0,0,0,0,0,48046.1875,235.1697308,0,0,0,213232.2656,337.5271269,-302267.4375,0,-17002.03125,0,0,0,0,0,0,0,0,0,0,0,-17002.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K10,K10,Plate2_drugs,2,tanespimycin,treated,0.25,1.25,2A2,11,10,0,0,0,0,0,0,0,0,102058.0391,42.18404098,274010.6328,408.0648072,0,0,0,0,0,89294.4375,449.3193952,0,0,0,274010.6328,408.0648072,14657.25,0,49758.75,0,0,0,0,0,0,0,0,0,0,0,49758.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K11,K11,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,11,11,0,0,0,0,0,0,0,0,622890.9141,136.4410582,649449.6406,554.93985,0,0,0,0,0,74742.28125,823.4145342,0,0,0,649449.6406,554.93985,-45615.84375,0,204316.6875,0,0,0,0,0,0,0,0,0,0,0,204316.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K12,K12,Plate2_drugs,2,tanespimycin,treated,0.125,0.625,2A2,11,12,0,0,0,0,0,0,0,0,178668.7578,32.36776374,423875.7813,465.1314875,0,0,0,0,0,60296.375,689.2170589,0,0,0,423875.7813,465.1314875,103939.5625,0,155567.0625,0,0,0,0,0,0,0,0,0,0,0,155567.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K13,K13,Plate2_drugs,2,tanespimycin,treated,0.0625,0.3125,2A2,11,13,0,0,0,0,0,0,0,0,544030.8203,74.72056534,557766.9063,451.8389566,0,0,0,0,0,67866.5625,651.3308143,0,0,0,557766.9063,451.8389566,276501.375,0,226736.3125,0,0,0,0,0,0,0,0,0,0,0,226736.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K14,K14,Plate2_drugs,2,tanespimycin,treated,0.03125,0.15625,2A2,11,14,0,0,0,0,0,0,0,0,900321.7031,147.8828047,890606.7969,632.0682771,0,0,0,0,0,91892.90625,919.6931492,0,0,0,890606.7969,632.0682771,681939.5625,0,460851.125,0,0,0,0,0,0,0,0,0,0,0,460851.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K15,K15,Plate2_drugs,2,tanespimycin,treated,0.015625,0.078125,2A2,11,15,0,0,0,0,0,0,0,0,150602.5078,-9.80237494,459258.7656,448.7936657,0,0,0,0,0,90713.4375,510.9334002,0,0,0,459258.7656,448.7936657,86574.8125,0,104353.8125,0,0,0,0,0,0,0,0,0,0,0,104353.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K16,K16,Plate2_drugs,2,MLN0128,treated,1,5,2A2,11,16,0,0,0,0,0,0,0,0,1076751.25,97.87959517,551123.125,434.5223175,0,0,0,0,0,66675.53125,588.5327447,0,0,0,551123.125,434.5223175,383654.25,0,80064,0,0,0,0,0,0,0,0,0,0,0,80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K17,K17,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,11,17,0,0,0,0,0,0,0,0,732140.9297,78.29662129,665427.5313,548.3009901,0,0,0,0,0,44392.1875,713.6180382,0,0,0,665427.5313,548.3009901,250153.8125,0,37199.5625,0,0,0,0,0,0,0,0,0,0,0,37199.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K18,K18,Plate2_drugs,2,MLN0128,treated,0.5,2.5,2A2,11,18,0,0,0,0,0,0,0,0,1055186.211,47.68673275,822558.5,637.0528682,0,0,0,0,0,69594.4375,832.6846004,0,0,0,822558.5,637.0528682,384022.375,0,371829,0,0,0,0,0,0,0,0,0,0,0,371829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K19,K19,Plate2_drugs,2,MLN0128,treated,0.25,1.25,2A2,11,19,0,0,0,0,0,0,0,0,515539.5156,55.22768043,523478.2422,593.5948451,0,0,0,0,0,47383.1875,725.6291859,0,0,0,523478.2422,593.5948451,135222.0625,0,103797.4063,0,0,0,0,0,0,0,0,0,0,0,103797.4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K20,K20,Plate2_drugs,2,MLN0128,treated,0.125,0.625,2A2,11,20,0,0,0,0,0,0,0,0,930800.3359,84.88117864,842062.3438,710.2815444,0,0,0,0,0,91569.59375,931.1826915,0,0,0,842062.3438,710.2815444,674486.375,0,365299.6875,0,0,0,0,0,0,0,0,0,0,0,365299.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K21,K21,Plate2_drugs,2,MLN0128,treated,0.0625,0.3125,2A2,11,21,0,0,0,0,0,0,0,0,1270461.727,354.3030854,764090.6641,930.9344206,0,0,0,0,0,92533.375,1287.295207,0,0,0,764090.6641,930.9344206,226354.7188,0,142626.6875,0,0,0,0,0,0,0,0,0,0,0,142626.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K22,K22,Plate2_drugs,2,MLN0128,treated,0.03125,0.15625,2A2,11,22,0,0,0,0,0,0,0,0,1249089.57,242.2458136,612090,740.4611456,0,0,0,0,0,66262.125,865.7831253,0,0,0,612090,740.4611456,320821.25,0,180249.125,0,0,0,0,0,0,0,0,0,0,0,180249.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_K23,K23,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,11,23,0,0,0,0,0,0,0,0,885653.2109,295.5685732,739309.0313,1047.138398,0,0,0,0,0,53578.9375,1081.15972,0,0,0,739309.0313,1047.138398,581887.25,0,260999.8125,0,0,0,0,0,0,0,0,0,0,0,260999.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L02,L02,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,12,2,0,0,0,0,0,0,0,0,-1312629.023,-131.7730198,-534550.6953,-245.4233672,0,0,0,0,0,-49123.78125,-466.1480169,0,0,0,-534550.6953,-245.4233672,-394313.9688,0,-41877.375,0,0,0,0,0,0,0,0,0,0,0,-41877.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L03,L03,Plate2_drugs,2,MLN0128,treated,0.015625,0.078125,2A2,12,3,0,0,0,0,0,0,0,0,-893212.7734,-2.18034063,-192236.2188,-77.26400578,0,0,0,0,0,-57686.875,-276.9756371,0,0,0,-192236.2188,-77.26400578,56134.78125,0,141336.75,0,0,0,0,0,0,0,0,0,0,0,141336.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L04,L04,Plate2_drugs,2,anisomycin,treated,1,20,2A2,12,4,0,0,0,0,0,0,0,0,-924851.4688,-86.08592855,-221775.9375,-163.3275744,0,0,0,0,0,-13255.65625,-282.4500736,0,0,0,-221775.9375,-163.3275744,224488.3125,0,175031.1875,0,0,0,0,0,0,0,0,0,0,0,175031.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L05,L05,Plate2_drugs,2,anisomycin,treated,0.5,10,2A2,12,5,0,0,0,0,0,0,0,0,-1300301.484,-124.6769963,-452215.8359,-215.9956804,0,0,0,0,0,2965.46875,-647.3495118,0,0,0,-452215.8359,-215.9956804,-117219.375,0,-19030.6875,0,0,0,0,0,0,0,0,0,0,0,-19030.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L06,L06,Plate2_drugs,2,anisomycin,treated,0.25,5,2A2,12,6,0,0,0,0,0,0,0,0,-884752.7969,-93.44863214,-439033.3438,-311.0972967,0,0,0,0,0,-15094.25,-426.716079,0,0,0,-439033.3438,-311.0972967,-171450.4375,0,-64493.3125,0,0,0,0,0,0,0,0,0,0,0,-64493.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L07,L07,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,12,7,0,0,0,0,0,0,0,0,-1071906.594,-106.7228126,-320390.375,-238.3161896,0,0,0,0,0,-33965.6875,-294.7625809,0,0,0,-320390.375,-238.3161896,-27707.3125,0,116473.75,0,0,0,0,0,0,0,0,0,0,0,116473.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L08,L08,Plate2_drugs,2,anisomycin,treated,0.125,2.5,2A2,12,8,0,0,0,0,0,0,0,0,-1538250.813,-59.18689502,-557667.2813,-319.0366659,0,0,0,0,0,-56955.0625,-613.8595291,0,0,0,-557667.2813,-319.0366659,-542399.6875,0,33513.65625,0,0,0,0,0,0,0,0,0,0,0,33513.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L09,L09,Plate2_drugs,2,anisomycin,treated,0.0625,1.25,2A2,12,9,0,0,0,0,0,0,0,0,-1040973.344,-48.63044466,-462233.2813,-215.5823309,0,0,0,0,0,-16753.0625,-632.2630649,0,0,0,-462233.2813,-215.5823309,-489397.3125,0,-72850.65625,0,0,0,0,0,0,0,0,0,0,0,-72850.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L10,L10,Plate2_drugs,2,anisomycin,treated,0.03125,0.625,2A2,12,10,0,0,0,0,0,0,0,0,-1096685.523,-76.64390569,-401454.9141,-145.0446506,0,0,0,0,0,24495.1875,-418.1134006,0,0,0,-401454.9141,-145.0446506,-172472.625,0,-6089.875,0,0,0,0,0,0,0,0,0,0,0,-6089.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L11,L11,Plate2_drugs,2,anisomycin,treated,0.015625,0.3125,2A2,12,11,0,0,0,0,0,0,0,0,-575852.6484,17.61311152,-26015.90625,1.830392212,0,0,0,0,0,9943.03125,-44.01826156,0,0,0,-26015.90625,1.830392212,-232745.7188,0,148468.0625,0,0,0,0,0,0,0,0,0,0,0,148468.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L12,L12,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,12,12,0,0,0,0,0,0,0,0,-1020074.805,-86.46018292,-251589.7656,-87.97797031,0,0,0,0,0,-4502.875,-178.2157368,0,0,0,-251589.7656,-87.97797031,-83190.3125,0,99718.4375,0,0,0,0,0,0,0,0,0,0,0,99718.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L13,L13,Plate2_drugs,2,vorinostat,treated,1,20,2A2,12,13,0,0,0,0,0,0,0,0,-654712.7422,-44.10738133,-117698.6406,-101.2705012,0,0,0,0,0,3067.3125,-216.1019814,0,0,0,-117698.6406,-101.2705012,89371.5,0,170887.6875,0,0,0,0,0,0,0,0,0,0,0,170887.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L14,L14,Plate2_drugs,2,vorinostat,treated,0.5,10,2A2,12,14,0,0,0,0,0,0,0,0,-298421.8594,29.05485806,215141.25,78.95881924,0,0,0,0,0,27093.65625,52.26035351,0,0,0,215141.25,78.95881924,494809.6875,0,405002.5,0,0,0,0,0,0,0,0,0,0,0,405002.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L15,L15,Plate2_drugs,2,vorinostat,treated,0.25,5,2A2,12,15,0,0,0,0,0,0,0,0,-1048141.055,-128.6303216,-216206.7813,-104.3157921,0,0,0,0,0,25914.1875,-356.4993955,0,0,0,-216206.7813,-104.3157921,-100555.0625,0,48505.1875,0,0,0,0,0,0,0,0,0,0,0,48505.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L16,L16,Plate2_drugs,2,vorinostat,treated,0.125,2.5,2A2,12,16,0,0,0,0,0,0,0,0,-121992.3125,-20.9483515,-124342.4219,-118.5871403,0,0,0,0,0,1876.28125,-278.900051,0,0,0,-124342.4219,-118.5871403,196524.375,0,24215.375,0,0,0,0,0,0,0,0,0,0,0,24215.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L17,L17,Plate2_drugs,2,vorinostat,treated,0.0625,1.25,2A2,12,17,0,0,0,0,0,0,0,0,-466602.6328,-40.53132537,-10038.01563,-4.80846776,0,0,0,0,0,-20407.0625,-153.8147575,0,0,0,-10038.01563,-4.80846776,63023.9375,0,-18649.0625,0,0,0,0,0,0,0,0,0,0,0,-18649.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L18,L18,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,12,18,0,0,0,0,0,0,0,0,-143557.3516,-71.14121391,147092.9531,83.94341041,0,0,0,0,0,4795.1875,-34.7481953,0,0,0,147092.9531,83.94341041,196892.5,0,315980.375,0,0,0,0,0,0,0,0,0,0,0,315980.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L19,L19,Plate2_drugs,2,vorinostat,treated,0.03125,0.625,2A2,12,19,0,0,0,0,0,0,0,0,-683204.0469,-63.60026624,-151987.3047,40.48538725,0,0,0,0,0,-17416.0625,-141.8036099,0,0,0,-151987.3047,40.48538725,-51907.8125,0,47948.78125,0,0,0,0,0,0,0,0,0,0,0,47948.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L20,L20,Plate2_drugs,2,vorinostat,treated,0.015625,0.3125,2A2,12,20,0,0,0,0,0,0,0,0,-267943.2266,-33.94676803,166596.7969,157.1720866,0,0,0,0,0,26770.34375,63.74989582,0,0,0,166596.7969,157.1720866,487356.5,0,309451.0625,0,0,0,0,0,0,0,0,0,0,0,309451.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L21,L21,Plate2_drugs,2,deforolimus,treated,1,5,2A2,12,21,0,0,0,0,0,0,0,0,71718.16406,235.4751387,88625.11719,377.8249628,0,0,0,0,0,27734.125,419.8624108,0,0,0,88625.11719,377.8249628,39224.84375,0,86778.0625,0,0,0,0,0,0,0,0,0,0,0,86778.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L22,L22,Plate2_drugs,2,deforolimus,treated,0.5,2.5,2A2,12,22,0,0,0,0,0,0,0,0,50346.00781,123.417867,-63375.54688,187.3516878,0,0,0,0,0,1462.875,-1.649670431,0,0,0,-63375.54688,187.3516878,133691.375,0,124400.5,0,0,0,0,0,0,0,0,0,0,0,124400.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_L23,L23,Plate2_drugs,2,deforolimus,treated,0.25,1.25,2A2,12,23,0,0,0,0,0,0,0,0,-313090.3516,176.7406265,63843.48438,494.0289406,0,0,0,0,0,-11220.3125,213.7269241,0,0,0,63843.48438,494.0289406,394757.375,0,205151.1875,0,0,0,0,0,0,0,0,0,0,0,205151.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M02,M02,Plate2_drugs,2,deforolimus,treated,0.125,0.625,2A2,13,2,0,0,0,0,0,0,0,0,1610771.664,306.5407785,1199390.414,907.0658644,0,0,0,0,0,85533.96875,1376.15978,0,0,0,1199390.414,907.0658644,1198833.219,0,700166,0,0,0,0,0,0,0,0,0,0,0,700166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M03,M03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,13,3,0,0,0,0,0,0,0,0,2030187.914,436.1334576,1541704.891,1075.225226,0,0,0,0,0,76970.875,1565.33216,0,0,0,1541704.891,1075.225226,1649281.969,0,883380.125,0,0,0,0,0,0,0,0,0,0,0,883380.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M04,M04,Plate2_drugs,2,deforolimus,treated,0.0625,0.3125,2A2,13,4,0,0,0,0,0,0,0,0,1998549.219,352.2278697,1512165.172,989.1616571,0,0,0,0,0,121402.0938,1559.857723,0,0,0,1512165.172,989.1616571,1817635.5,0,917074.5625,0,0,0,0,0,0,0,0,0,0,0,917074.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M05,M05,Plate2_drugs,2,deforolimus,treated,0.03125,0.15625,2A2,13,5,0,0,0,0,0,0,0,0,1623099.203,313.636802,1281725.273,936.4935512,0,0,0,0,0,137623.2188,1194.958285,0,0,0,1281725.273,936.4935512,1475927.813,0,723012.6875,0,0,0,0,0,0,0,0,0,0,0,723012.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M06,M06,Plate2_drugs,2,deforolimus,treated,0.015625,0.078125,2A2,13,6,0,0,0,0,0,0,0,0,2038647.891,344.8651661,1294907.766,841.3919349,0,0,0,0,0,119563.5,1415.591718,0,0,0,1294907.766,841.3919349,1421696.75,0,677550.0625,0,0,0,0,0,0,0,0,0,0,0,677550.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M07,M07,Plate2_drugs,2,methotrexate,treated,1,5,2A2,13,7,0,0,0,0,0,0,0,0,1851494.094,331.5909857,1413550.734,914.173042,0,0,0,0,0,100692.0625,1547.545216,0,0,0,1413550.734,914.173042,1565439.875,0,858517.125,0,0,0,0,0,0,0,0,0,0,0,858517.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M08,M08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,13,8,0,0,0,0,0,0,0,0,1385149.875,379.1269033,1176273.828,833.4525657,0,0,0,0,0,77702.6875,1228.448268,0,0,0,1176273.828,833.4525657,1050747.5,0,775557.0313,0,0,0,0,0,0,0,0,0,0,0,775557.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M09,M09,Plate2_drugs,2,methotrexate,treated,0.5,2.5,2A2,13,9,0,0,0,0,0,0,0,0,1882427.344,389.6833536,1271707.828,936.9069007,0,0,0,0,0,117904.6875,1210.044732,0,0,0,1271707.828,936.9069007,1103749.875,0,669192.7188,0,0,0,0,0,0,0,0,0,0,0,669192.7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M10,M10,Plate2_drugs,2,methotrexate,treated,0.25,1.25,2A2,13,10,0,0,0,0,0,0,0,0,1826715.164,361.6698926,1332486.195,1007.444581,0,0,0,0,0,159152.9375,1424.194396,0,0,0,1332486.195,1007.444581,1420674.563,0,735953.5,0,0,0,0,0,0,0,0,0,0,0,735953.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M11,M11,Plate2_drugs,2,methotrexate,treated,0.125,0.625,2A2,13,11,0,0,0,0,0,0,0,0,2347548.039,455.9269098,1707925.203,1154.319624,0,0,0,0,0,144600.7813,1798.289535,0,0,0,1707925.203,1154.319624,1360401.469,0,890511.4375,0,0,0,0,0,0,0,0,0,0,0,890511.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A2_M12,M12,Plate2_drugs,2,methotrexate,treated,0.0625,0.3125,2A2,13,12,0,0,0,0,0,0,0,0,1903325.883,351.8536154,1482351.344,1064.511261,0,0,0,0,0,130154.875,1664.09206,0,0,0,1482351.344,1064.511261,1509956.875,0,841761.8125,0,0,0,0,0,0,0,0,0,0,0,841761.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
