plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
2A3_F02,F02,Plate2_drugs,2,mitoxantrone,treated,0.25,1.25,2A3,6,2,1762,1.263058295,1.68644616,18984260,10577.31321,3226.604436,47.36505123,10380854,1121.374759,6873396,3757.305706,0,0,0,0,315016,5433.636364,56,6,6873396,3757.305706,25009209,2712.804918,9650858,5179.309396,2675717,4572.968198,569,7.192307692,4683585,5576.856703,758,15.33333333,9650858,5179.309396,19452418,2090.903113,1527838,4045.531073,358,2.681415929,7025423,3827.804747,18814233,10495.89125,8439906,11944.00958,718,33.64,18814233,10495.89125
2A3_F03,F03,Plate2_drugs,2,mitoxantrone,treated,0.125,0.625,2A3,6,3,1625,1.294083071,1.729979275,18272654,10803.46305,3075.517923,45.48636458,10182034.5,1202.615864,6507675.5,3789.1614,0,0,0,0,314989.5,5797.641234,52.5,7.166666667,6507675.5,3789.1614,23562187.5,2724.786323,8932270,5082.604957,2296611.5,4765.24929,423.5,7.715915119,3326673,5545.879677,582.5,11.36594203,8932270,5082.604957,21505669.5,2473.598799,2052432.5,4835.127618,408.5,3.951863514,7707905,4349.513742,18141930.5,10723.20413,7677480.5,11513.20625,646,38.80519481,18141930.5,10723.20413
2A3_F04,F04,Plate2_drugs,2,mitoxantrone,treated,0.0625,0.3125,2A3,6,4,1330,1.282733638,1.685986988,15273354,11068.92641,2903.735593,41.15103446,10502539.5,1398.503596,5901929,4091.780401,0,0,0,0,384111.5,6893.557692,55,8.129166667,5901929,4091.780401,22777289.5,2967.478777,7658041,5444.957585,3763740,4892.297362,749,12.56510417,3680676,5954.477895,601,23.93844697,7658041,5444.957585,22082271.5,2905.748973,4307554,5506.813832,787,8.741302409,6797388,4846.999241,15182629.5,11028.42389,6428331,11359.02247,563,54.26666667,15182629.5,11028.42389
2A3_F05,F05,Plate2_drugs,2,mitoxantrone,treated,0.03125,0.15625,2A3,6,5,1223.5,1.264778249,1.6460934,11545201,10002.40329,2672.980862,39.46908306,9486406.5,1488.110139,4996587.5,3942.172796,0,0,0,0,368627,6067.475093,60,7.878676471,4996587.5,3942.172796,19128695,2943.856335,6570880.5,5207.476141,1691004.5,5050.770531,310,10.39262187,2615921,5771.334244,438,13.75346154,6570880.5,5207.476141,17988859,2752.295094,2464126.5,5250.887026,444.5,6.807950835,5813389.5,4536.569646,11472512.5,9941.054638,5803575,10596.23125,550,52.81363636,11472512.5,9941.054638
2A3_F06,F06,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,6,6,1395.5,1.235220937,1.543516428,11572392,9061.411866,2240.533893,42.15217346,10817386,1644.917043,5315744,3627.007752,0,0,0,0,410776,5442.044444,76,8.4,5315744,3627.007752,19884855.5,2996.490805,7087613.5,4920.950938,1329016.5,5031.255445,253,10.11805556,1578894.5,5585.881205,282,8.157142857,7087613.5,4920.950938,18371592,2776.44713,2329877,5050.852153,454.5,7.370402942,6170324.5,4266.330464,11513678,9014.953882,5536450,9592.009421,588,45.83461538,11513678,9014.953882
2A3_F07,F07,Plate2_drugs,2,mitoxantrone,treated,0.015625,0.078125,2A3,6,7,1355,1.230643696,1.546828734,11935388,9477.802731,2383.327221,41.53600346,10812229,1705.695202,5214065,3805.968869,0,0,0,0,390244,5833.439024,69,8,5214065,3805.968869,20228641,3120.419368,6972531,5014.907509,1014163,5125.733591,185,7.65,1397495,5683.586207,242,6.565217391,6972531,5014.907509,19284770,2966.931252,2218378,5350.515366,401,6.432432432,6156327,4439.29932,11816890,9438.175293,5954923,9812.430876,608,50.55555556,11816890,9438.175293
2A3_F08,F08,Plate2_drugs,2,sirtinol,treated,1,20,2A3,6,8,2236,1.192197556,1.374080788,22229022,10090.85754,2712.506748,53.35692405,12687979.5,1129.160235,8379256.5,3712.749993,9447,2395.46875,2,1.1,444601,5995.741379,77,8.071428571,8379256.5,3712.749993,29700073,2713.94173,13146985,5684.97432,7518475,4401.382203,1743,14.240048,6473319,6456.760668,986.5,20.94698545,13146985,5684.97432,25880793.5,2302.378788,4255579,4070.17813,937.5,5.469659091,10879477,4517.865083,21964660,9970.573385,7735973.5,10770.45218,732,36.1,21964660,9970.573385
2A3_F09,F09,Plate2_drugs,2,sirtinol,treated,0.5,10,2A3,6,9,1906,1.213632022,1.37360886,14687815,7889.88802,2347.826779,49.26250676,9203398,878.6394855,6488774,3146.747219,0,0,0,0,75785,4124.788732,14,3.666666667,6488774,3146.747219,28472831,2554.121859,11996479,5401.386312,5239300,4446.467456,1113,13.99166667,4620604,6513.823899,715,29.20588235,11996479,5401.386312,21377995,1949.651413,3212395,4077.780518,811,5.642585551,8920166,4033.461235,14937539,7841.060107,4676696,9358.925314,450,27.31578947,14937539,7841.060107
2A3_F10,F10,Plate2_drugs,2,sirtinol,treated,0.25,5,2A3,6,10,2121,1.258138982,1.414629752,20905596,9747.527931,2804.150298,51.96672901,12814943.5,1313.411686,7955192,3752.037978,0,0,0,0,324045,5720.015789,52.5,7.773809524,7955192,3752.037978,29546119.5,2956.628781,12556080.5,5705.160892,6053526.5,4312.92785,1374,10.95777778,5741014.5,6436.614479,870,21.84516129,12556080.5,5705.160892,25568966.5,2609.172019,4358613,4540.709877,1005,6.07332736,10532696.5,4800.651771,20798981.5,9711.516365,7223639.5,10805.82879,645.5,36.1,20798981.5,9711.516365
2A3_F11,F11,Plate2_drugs,2,sirtinol,treated,0.125,2.5,2A3,6,11,1351,1.280373079,1.513914294,11374799.5,8454.197751,2186.907475,41.47465039,9557441.5,1409.940502,4785084.5,3408.338077,0,0,0,0,213996.5,5437.554795,40,7,4785084.5,3408.338077,19168628.5,2801.917332,6805564.5,4793.669234,1701034.5,4569.448913,346,9.193936877,1964724.5,5369.590816,362,12.14372294,6805564.5,4793.669234,18195495,2657.261716,2341653.5,4833.498892,470.5,7.299786871,6192940.5,4355.747056,11277313,8390.278274,4748710.5,8917.717222,522.5,36.06623932,11277313,8390.278274
2A3_F12,F12,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,6,12,1430,1.232847868,1.560655872,11755664,8793.804525,2191.363141,42.67004276,9959457,1418.528406,4824678,3252.969635,0,0,0,0,375198,4876.923954,79,9.375,4824678,3252.969635,19469081,2773.347079,6723850,4555.304299,1377381,4621.90038,283,9.311111111,1537818,5148.378788,293,8,6723850,4555.304299,16428109,2307.488824,1750949,4229.199313,398,5.786666667,5219027,3543.054907,11695297,8784.577847,5519441,9223.63658,595,42.53846154,11695297,8784.577847
2A3_F13,F13,Plate2_drugs,2,sirtinol,treated,0.0625,1.25,2A3,6,13,1464,1.236802874,1.485975766,11635198,8228.729147,2073.701729,43.1743291,9746204,1391.177104,4850634,3204.561755,0,0,0,0,203857,4856.3,42,6.25,4850634,3204.561755,19874155,2786.864504,7027156,4632.576985,1323421,4564.322581,272,8.46875,1605250,5275.814645,305,8.3,7027156,4632.576985,17513201,2448.220068,1894716,4372.187354,416,5.795698925,5723227,3786.078326,11563153,8210.596608,4971626,8733.559503,552,32.05263158,11563153,8210.596608
2A3_F14,F14,Plate2_drugs,2,sirtinol,treated,0.03125,0.625,2A3,6,14,1458,1.233804171,1.542170378,12388934,9017.940191,2297.219057,43.08576628,10817632,1569.052005,5230492,3503.461759,0,0,0,0,218807,5071.548148,40,5.039215686,5230492,3503.461759,20756564,2922.466362,7319658,4902.03564,1662012,4878.618911,328,10.14516129,1948924,5630.525253,344,11.97916667,7319658,4902.03564,19625362,2717.40859,2717232,4901.466498,538,7.539568345,6275829,4172.578067,12421536,9021.594251,5737287,9698.13,590,38.22222222,12421536,9021.594251
2A3_F15,F15,Plate2_drugs,2,sirtinol,treated,0.015625,0.3125,2A3,6,15,1457.5,1.225341663,1.521276618,12119317.5,8961.13006,2196.24931,43.0783772,10918959.5,1568.104223,5230453.5,3466.625088,0,0,0,0,345902.5,5360.262579,67,8.316666667,5230453.5,3466.625088,20876702,2991.971233,7457558.5,4938.753158,1431923.5,5010.074186,283,9.202409639,1758746.5,5653.267666,316,8.445882353,7457558.5,4938.753158,21066635.5,3016.664257,2797454,5217.359518,499.5,7.069833675,7062863,4641.00613,12095297,8923.27073,5494170,9437.065683,601,37.88562092,12095297,8923.27073
2A3_F16,F16,Plate2_drugs,2,belinostat,treated,1,20,2A3,6,16,737,1.176496337,1.302702179,8888961.5,12647.86542,3695.267139,30.63237763,4863860,631.3343821,5661304.5,8031.997262,0,0,0,0,605784.5,9841.479167,59,8.414285714,5661304.5,8031.997262,16182691.5,2020.070244,7343773.5,10622.26623,2004851,6468.078322,306,16.20833333,6866931,11588.85328,639.5,492.5,7343773.5,10622.26623,2228773.5,276.0643493,59856.5,833.5077839,72.5,2.030776515,799812,1122.513745,8858784.5,12636.90728,3815355,14381.88978,274,170.8333333,8858784.5,12636.90728
2A3_F17,F17,Plate2_drugs,2,belinostat,treated,0.5,10,2A3,6,17,1381,1.214320511,1.483742494,13377687,10511.35161,2845.091614,41.93261036,7860272,1263.594656,5026494,3690.278675,26510,3129.6,7,1.5,475774,5302.108696,88,8.941176471,5026494,3690.278675,18009523,2851.133818,7357699,5423.051031,3642794,4642.352428,814,11.13978495,4198642,5787.076041,711,18.67647059,7357699,5423.051031,7184708,1136.206275,791404,2250.019048,349,3.489361702,2642367,1927.882533,13403587,10412.37413,6017619,11239.02911,539,47.15384615,13403587,10412.37413
2A3_F18,F18,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,6,18,1385.5,1.219148459,1.50708633,12198423,9658.989002,2373.428407,42.00086752,10100994,1614.868438,4995032,3480.109549,0,0,0,0,418433,5308.116667,80,9.25,4995032,3480.109549,19827837.5,3160.779322,7154234.5,5052.849577,1346852,5142.867059,245,9.005555556,1502769.5,5680.668725,258,6.557017544,7154234.5,5052.849577,18274365.5,2889.870812,1710179,5112.709754,320,5.431111111,6124750.5,4370.306492,12133700.5,9623.556075,5720378,10047.83875,586,45.6754386,12133700.5,9623.556075
2A3_F19,F19,Plate2_drugs,2,belinostat,treated,0.25,5,2A3,6,19,1363,1.208277412,1.460843257,11798249,9202.853723,2235.855016,41.65843851,9605791,1632.36091,4776419,3435.702041,0,0,0,0,421388,5219.301471,78,9.0625,4776419,3435.702041,19286282,3088.631609,7091426,5057.160558,1177057,5037.705411,229,7.862745098,1946751,5647.410448,344,7.347368421,7091426,5057.160558,15296622,2505.101452,1632415,4277.366812,383,5.14,5109872,3645.464742,11780906,9157.848214,5632064,9565.712821,579,45.86666667,11780906,9157.848214
2A3_F20,F20,Plate2_drugs,2,belinostat,treated,0.125,2.5,2A3,6,20,1387,1.200771268,1.45541681,12113736,9551.910132,2259.631302,42.02360347,10195549,1706.50775,4795189,3347.691763,0,0,0,0,364494,5291.256198,70,8.571428571,4795189,3347.691763,19331532,3185.499944,7080195,5019.18553,1063619,5249.659574,197,8.642857143,1259884,5752.715686,215,6.170731707,7080195,5019.18553,17806593,2916.883207,2160297,5018.315299,421,7.03030303,5852981,4127.412391,12053784,9508.378646,5716105,9896.034247,571,48.44444444,12053784,9508.378646
2A3_F21,F21,Plate2_drugs,2,belinostat,treated,0.0625,1.25,2A3,6,21,1446,1.212036203,1.487443116,12590018,9041.436605,2184.701895,42.90809226,10342086,1590.753756,4846149,3242.596026,0,0,0,0,365689,5102.521739,72,8.75,4846149,3242.596026,20403350,3091.724894,7130442,4897.439644,805262,5109.341463,150,6.947368421,1092829,5587.315789,193,4.666666667,7130442,4897.439644,17826141,2704.196127,1475938,4617.67449,327,4.585714286,5652520,3841.750266,12582996,8982.029307,5645302,9373.38125,610,40.16666667,12582996,8982.029307
2A3_F22,F22,Plate2_drugs,2,belinostat,treated,0.03125,0.625,2A3,6,22,1457,1.200701829,1.44865948,12252086,9162.480455,2222.419802,43.07098811,9953494,1550.840547,4592572,3157.049214,0,0,0,0,367232,4839.031746,75,8.666666667,4592572,3157.049214,20071677,3085.282805,7213303,4929.444705,1048888,5018.384384,199,7.056074766,1557143,5530.916968,274,5.738095238,7213303,4929.444705,18019954,2786.512267,1507712,4751.555944,309,4.36,5816857,4021.315425,12170121,9096.377727,5688394,9485.994962,597,40.53846154,12170121,9096.377727
2A3_F23,F23,Plate2_drugs,2,belinostat,treated,0.015625,0.3125,2A3,6,23,1395,1.219194374,1.48233117,12080002,9353.107004,2249.00455,42.14461931,9847617,1611.441582,4509681.5,3171.18822,0,0,0,0,367079,4987.946595,76.5,9.090073529,4509681.5,3171.18822,19904465,3180.477473,7076835,5021.53007,900311.5,5267.461733,169,7.684397163,1145917,5772.915625,197,5.454016913,7076835,5021.53007,18181931.5,2876.70908,1527016.5,4913.209431,299.5,5.015756303,5787582,4065.212423,12031088.5,9317.438151,5643497.5,9784.348016,584,43.15811966,12031088.5,9317.438151
2A3_G02,G02,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,7,2,1319.5,1.233524724,1.544568817,11236921.5,9330.294673,2209.293184,40.98828514,8878402,1513.271558,4051845.5,3010.040548,0,0,0,0,319739,4824.526761,68,8.226495726,4051845.5,3010.040548,18119471.5,3046.19485,6426053.5,4755.024572,1328018.5,5096.099047,243.5,10.40198511,1128426.5,5453.19825,206,6.598484848,6426053.5,4755.024572,21243122,3564.370731,2634071,6223.970755,404,7.79625,6832145,5076.141659,11204206.5,9277.763932,5360606.5,9679.27492,546,44,11204206.5,9277.763932
2A3_G03,G03,Plate2_drugs,2,picropodophyllin,treated,1,10,2A3,7,3,1328.5,1.228700652,1.552943249,11988730.5,9784.633804,2465.15561,41.12783334,7107014.5,1121.670197,3286819,2435.966928,1900.5,1628.865385,1,1,264988.5,3777.006579,69,8,3286819,2435.966928,17578809.5,2684.528371,6009570,4378.053944,1465796,4071.732188,321,7.105709877,2206709,4903.53058,459.5,10.97826087,6009570,4378.053944,15325266,2364.211606,1338426,4050.615146,315.5,4.524843889,4884523,3574.059971,11883772,9701.14988,5890228.5,10210.12619,582.5,43.5,11883772,9701.14988
2A3_G04,G04,Plate2_drugs,2,picropodophyllin,treated,0.5,5,2A3,7,4,1381.5,1.219867644,1.538087519,11722394.5,9102.394105,2147.545038,41.94019997,8757873,1336.166822,4016688.5,2822.946746,0,0,0,0,281411,4374.843085,65.5,7.666666667,4016688.5,2822.946746,20165060.5,3031.943946,6756646,4766.209455,1375055.5,4821.054848,267,8.954451346,1362365,5485.051828,251.5,7.003854456,6756646,4766.209455,19891265.5,2986.127629,2046382.5,5102.414155,402.5,6.080791694,5972858,4196.388862,11716732,9070.265398,5361974,9383.337566,561,42.5,11716732,9070.265398
2A3_G05,G05,Plate2_drugs,2,picropodophyllin,treated,0.25,2.5,2A3,7,5,1380,1.20276705,1.474388547,12072771,9292.713235,2207.571027,41.91742563,8761246,1355.958779,3959594,2835.157143,0,0,0,0,299720,4185.588235,72,8,3959594,2835.157143,20076683,3088.462394,6857246,4902.500268,1171582,4844.565657,230,7.070175439,1526019,5534.5243,270,6.925,6857246,4902.500268,20472684,3132.89324,2173072,5194.760705,404,6.020408163,6242857,4428.855274,12070971,9250.196883,5620998,9593.70948,593,46.23076923,12070971,9250.196883
2A3_G06,G06,Plate2_drugs,2,picropodophyllin,treated,0.125,1.25,2A3,7,6,1410,1.205916558,1.47524328,12170645,9330.867735,2275.893554,42.37060016,8677416,1308.800259,3995907,2887.814833,0,0,0,0,273988,4316.6,67,7.636363636,3995907,2887.814833,20134852,2995.597619,6935187,4893.750511,1644378,4717.524904,336,9.263157895,1965585,5546.421203,356,9.476190476,6935187,4893.750511,20475997,3000.080344,2648402,5180.61413,512,7.380952381,6227607,4408.055387,12181276,9310.062783,5485985,9824.180873,569,42.83333333,12181276,9310.062783
2A3_G07,G07,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,7,7,1385,1.217647818,1.517066727,12159893,9366.03653,2251.304962,41.99329434,8569294,1325.094657,4035237.5,2751.411434,0,0,0,0,256865,4140.819444,64,7.428571429,4035237.5,2751.411434,19241229.5,2934.264707,6834047,4741.611829,1036478,5008.830121,194.5,9.430871212,1068845.5,5484.869217,194,5.584221748,6834047,4741.611829,17980420.5,2707.066252,1492914,4814.166094,294,5.308536585,5748042,3992.726654,12128205,9346.059939,5642502,9724.057683,582.5,41.08333333,12128205,9346.059939
2A3_G08,G08,Plate2_drugs,2,picropodophyllin,treated,0.0625,0.625,2A3,7,8,1416.5,1.203735928,1.472596258,12218260,9105.004005,2206.921853,42.46813406,9103073.5,1301.738075,4139757,2903.077497,0,0,0,0,290674.5,4331.483568,69,7.5,4139757,2903.077497,21020601,2953.560572,7166551.5,4918.407477,1342106,4886.730297,264.5,9.09981685,1666307.5,5570.737268,305.5,7.736054143,7166551.5,4918.407477,21966600,3105.988554,2305933,5418.376263,415.5,6.075961538,6855691.5,4725.539625,12189044,9081.670987,5572452.5,9509.413813,592.5,38.07142857,12189044,9081.670987
2A3_G09,G09,Plate2_drugs,2,picropodophyllin,treated,0.03125,0.3125,2A3,7,9,1431,1.209845049,1.501915194,13021919,9546.297236,2339.701503,42.68495975,9494674,1234.899512,4184523.5,2922.328746,0,0,0,0,281168.5,4338.356984,68,7.904545455,4184523.5,2922.328746,21478057.5,2825.304527,7037899.5,4814.040776,2002521,4591.713106,421.5,10.18876794,2034583,5425.712466,377,10.28239203,7037899.5,4814.040776,22350857.5,2871.481048,3025160,5000.910341,578,7.422598308,6651484,4485.657728,12993474.5,9522.811785,5691771.5,9967.695845,580.5,47.1,12993474.5,9522.811785
2A3_G10,G10,Plate2_drugs,2,picropodophyllin,treated,0.015625,0.15625,2A3,7,10,1369,1.206641673,1.484246896,11681201,8968.147234,2210.083559,41.75002918,8672051,1271.550487,3959524,2883.936402,0,0,0,0,302590,4235.5,73,8.285714286,3959524,2883.936402,19473324,2805.03992,6538895,4688.651575,1653848,4536.055838,368,9.260869565,1852091,5306.654545,354,9.967741935,6538895,4688.651575,19172065,2712.543411,2331579,4713.408971,478,6.666666667,5838413,4132.027243,11669697,8957.051107,5331982,9447.842434,568,41.42857143,11669697,8957.051107
2A3_G11,G11,Plate2_drugs,2,DTT,treated,1,20,2A3,7,11,547,1.173922797,1.17105081,2494834,2784.412946,963.0667668,26.39056708,1883622,243.3145472,693022,987.7421875,195443,343.302583,730,1.523809524,478479,1500.153846,204,35.76923077,693022,987.7421875,11798370,1990.535067,4641390,9118.357143,1404764,5978.578158,195,15,4313757,9315.137423,430,430,4641390,9118.357143,6991936,737.7813102,843441,3170.830827,210,5.215686275,3220633,5029.25558,2492828,2782.174107,1644208,3149.823755,286,261,2492828,2782.174107
2A3_G12,G12,Plate2_drugs,2,DTT,treated,0.5,10,2A3,7,12,1000.5,1.162914168,1.347064836,8964640,9256.797492,3083.3235,35.691267,3189619,340.3475817,1764810,1574.787102,400207,511.1041191,746.5,1.429232077,763059,1895.073461,448,8.204651163,1764810,1574.787102,15482990.5,1606.792514,5157263.5,4530.157137,1990191.5,3431.091045,567,9.442719383,4253312.5,4814.852892,841,163.7,5157263.5,4530.157137,9023832.5,989.5295607,1186374,2860.622758,366.5,5.371264368,3724443,3364.142444,8873348.5,9219.284712,4246725,11260.69112,353,47.56060606,8873348.5,9219.284712
2A3_G13,G13,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,7,13,1367,1.232523513,1.549976753,9901461,7617.39783,1910.056457,41.7195213,7909733,1188.784996,3398258,2423.598886,7200,2043.608696,3,1,225901,3415.555556,65,6.538461538,3398258,2423.598886,18818435,2789.475719,6475751,4541.484676,1652631,4847.354839,314,12.22222222,1453718,5316.288,270,9.321428571,6475751,4541.484676,16829132,2485.075466,1879504,4610.519722,406,7.138888889,4942031,3416.230263,9981970,7675.150602,4586067,8120.402353,558,37.45,9981970,7675.150602
2A3_G14,G14,Plate2_drugs,2,DTT,treated,0.25,5,2A3,7,14,1285,1.211234766,1.496940309,9776326,7895.143248,1889.060518,40.44889139,6631741,1025.783593,2849881,2178.75152,0,0,0,0,216836,3273.054264,70,8.375,2849881,2178.75152,17632544,2606.799358,6012335,4565.357083,2004208,4063.377519,488,8.931034483,2405450,5075.065081,474,13.17241379,6012335,4565.357083,15328455,2310.299785,2454918,3969.615517,611,7.290598291,4729348,3509.051619,9831411,7926.230938,4649929,8326.491803,548,43.6875,9831411,7926.230938
2A3_G15,G15,Plate2_drugs,2,DTT,treated,0.125,2.5,2A3,7,15,1457,1.218076117,1.519627544,13263715,9576.627397,2437.917771,43.07098811,8096498,1129.335792,3740068,2574.005999,2835,1869,1,1,328740,3833.604396,83,8.875,3740068,2574.005999,20048248,2743.395146,7091614,4755.649137,1877188,4310.303797,433,8.586956522,2761322,5298.758278,517,12.51190476,7091614,4755.649137,19847914,2725.076619,2600399,4808.49564,524,6.657894737,6563014,4447.461632,13207507,9537.555388,5764772,10238.30377,572,43.25,13207507,9537.555388
2A3_G16,G16,Plate2_drugs,2,DTT,treated,0.0625,1.25,2A3,7,16,1473.5,1.223721446,1.545560114,14168137,9723.580588,2418.631248,43.31418261,8844023,1157.287497,3912250.5,2632.198784,0,0,0,0,311305.5,4064.750687,76.5,8.4,3912250.5,2632.198784,21217638.5,2778.500019,7111672.5,4726.12061,2200122.5,4350.636151,496,10.2037037,2594534,5309.724996,469.5,14.14636119,7111672.5,4726.12061,22051086,2878.978152,3068640,5189.834431,575.5,8.219839835,6658174,4443.175884,14146529,9703.260485,6099086.5,10253.28259,589,43.80448718,14146529,9703.260485
2A3_G17,G17,Plate2_drugs,2,DTT,treated,0.03125,0.625,2A3,7,17,1493,1.224859311,1.547894633,13901574,9409.373603,2375.493249,43.59984435,8926145,1227.036018,3993557,2663.103233,3441.5,2015.533122,1,1,335658,3961.16093,84,8.165158371,3993557,2663.103233,21165003,2853.672449,7106641.5,4715.773753,1785687.5,4351.158327,387,7.216297787,2734082.5,5233.115085,505,10.34436275,7106641.5,4715.773753,22472465.5,3037.420914,2433280,5237.512352,447,5.739310449,7194048,4713.381059,13802090.5,9351.498345,6124128.5,9965.672873,629.5,39.67063492,13802090.5,9351.498345
2A3_G18,G18,Plate2_drugs,2,DTT,treated,0.015625,0.3125,2A3,7,18,1418,1.223300363,1.539152679,12840765,9408.745777,2235.729133,42.49063043,8231324,1252.283313,3772551,2593.911308,0,0,0,0,341521,4002.478261,86,9.4,3772551,2593.911308,19449955,2877.891622,6685743,4660.010028,1353750,4452.271605,294,7.827586207,2115503,5260.568966,400,11.15,6685743,4660.010028,20813754,3041.003646,2528488,5389.660377,456,7.795454545,6491666,4517.957301,12767307,9381.057998,5758016,9778.659016,590,45.17647059,12767307,9381.057998
